Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Quarter,Order Week,Order Day,Shipping Days,Profit Margin,Sales Bucket,Profit Bucket
3296,Us-2021-113131,2021-09-24,2021-09-24,Same Day,Mb-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,Off-Bi-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,6.732000000000002,6,0.7,-4.487999999999998,2021,September,3,38,Friday,0,-0.6666666666666662,Low,Loss
3297,Us-2021-105508,2021-09-24,2021-09-29,Standard Class,Jf-15190,Jamie Frazer,Consumer,United States,New York City,New York,10035,East,Off-En-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 X 13",39.98,1,0.0,17.990999999999996,2021,September,3,38,Friday,5,0.44999999999999996,Low,Low Profit
3298,Us-2021-113131,2021-09-24,2021-09-24,Same Day,Mb-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,Off-En-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.840000000000002,2,0.2,5.543999999999999,2021,September,3,38,Friday,0,0.34999999999999987,Low,Low Profit
3299,Us-2021-113131,2021-09-24,2021-09-24,Same Day,Mb-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,Off-La-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels For Dot Matrix Printers, 5000 Labels Per Box, White",24.424000000000003,1,0.2,7.9378,2021,September,3,38,Friday,0,0.32499999999999996,Low,Low Profit
3300,Us-2021-113131,2021-09-24,2021-09-24,Same Day,Mb-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,Off-St-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",33.568000000000005,2,0.2,1.6783999999999981,2021,September,3,38,Friday,0,0.04999999999999993,Low,Low Profit
3301,Us-2021-106873,2021-09-24,2021-09-29,Second Class,Km-16720,Kunst Miller,Consumer,United States,Avondale,Arizona,85323,West,Tec-Ac-10002345,Technology,Accessories,Hp Standard 104 Key Ps/2 Keyboard,23.200000000000003,2,0.2,1.4499999999999993,2021,September,3,38,Friday,5,0.06249999999999996,Low,Low Profit
3302,Us-2021-147816,2021-09-24,2021-09-26,Second Class,Cm-11935,Carlos Meador,Consumer,United States,Tucson,Arizona,85705,West,Tec-Ph-10003095,Technology,Phones,Samsung Hm1900 Bluetooth Headset,35.12,2,0.2,13.17,2021,September,3,38,Friday,2,0.375,Low,Low Profit
3303,Us-2021-164308,2021-09-24,2021-09-27,First Class,Sc-20680,Steve Carroll,Home Office,United States,Broken Arrow,Oklahoma,74012,Central,Tec-Ph-10004120,Technology,Phones,At&T 1080 Phone,821.94,6,0.0,213.70440000000002,2021,September,3,38,Friday,3,0.26,High,High Profit
3304,Us-2021-151869,2021-09-25,2021-09-25,Same Day,Cs-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,Fur-Ch-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,102.58200000000001,1,0.1,6.838800000000001,2021,September,3,38,Saturday,0,0.06666666666666667,Medium,Low Profit
3305,Us-2021-149083,2021-09-25,2021-09-30,Standard Class,Sh-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,Fur-Ch-10004289,Furniture,Chairs,Global Super Steno Chair,307.136,4,0.2,-11.51760000000003,2021,September,3,38,Saturday,5,-0.037500000000000096,Medium,Loss
3306,Us-2021-106320,2021-09-25,2021-09-30,Standard Class,Eb-13870,Emily Burns,Consumer,United States,Orem,Utah,84057,West,Fur-Ta-10000577,Furniture,Tables,Bretford Cr4500 Series Slim Rectangular Table,1044.6299999999999,3,0.0,240.2649,2021,September,3,38,Saturday,5,0.23000000000000004,Very High,High Profit
3307,Us-2021-139738,2021-09-25,2021-09-29,Standard Class,Dk-12895,Dana Kaydos,Consumer,United States,Rockford,Illinois,61107,Central,Off-Ar-10004602,Office Supplies,Art,Boston Ks Multi-Size Manual Pencil Sharpener,128.744,7,0.2,12.874400000000001,2021,September,3,38,Saturday,4,0.1,Medium,Low Profit
3308,Us-2021-156510,2021-09-25,2021-09-29,Standard Class,Eh-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,06450,East,Off-Ar-10004930,Office Supplies,Art,Turquoise Lead Holder With Pocket Clip,6.7,1,0.0,2.2109999999999994,2021,September,3,38,Saturday,4,0.3299999999999999,Low,Low Profit
3309,Us-2021-156510,2021-09-25,2021-09-29,Standard Class,Eh-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,06450,East,Off-Bi-10000822,Office Supplies,Binders,"Acco Presstex Data Binder With Storage Hooks, Light Blue, 9 1/2"" X 11""",10.76,2,0.0,5.1648,2021,September,3,38,Saturday,4,0.48,Low,Low Profit
3310,Us-2021-120845,2021-09-25,2021-10-02,Standard Class,Ml-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,Off-Bi-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging Dubllock Ring Binders",6.336000000000001,4,0.7,-4.646399999999998,2021,September,3,38,Saturday,7,-0.733333333333333,Low,Loss
3311,Us-2021-120845,2021-09-25,2021-10-02,Standard Class,Ml-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,Off-Bi-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,3.2640000000000007,2,0.7,-2.2847999999999997,2021,September,3,38,Saturday,7,-0.6999999999999997,Low,Loss
3312,Us-2021-159779,2021-09-25,2021-09-29,Standard Class,Sb-20185,Sarah Brown,Consumer,United States,Concord,New Hampshire,03301,East,Off-Bi-10002735,Office Supplies,Binders,Gbc Prestige Therm-A-Bind Covers,68.62,2,0.0,32.251400000000004,2021,September,3,38,Saturday,4,0.47000000000000003,Low,Low Profit
3313,Us-2021-156335,2021-09-25,2021-09-28,Second Class,Po-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,07002,East,Off-Bi-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,14.46,3,0.0,7.0854,2021,September,3,38,Saturday,3,0.49,Low,Low Profit
3314,Us-2021-160787,2021-09-25,2021-09-25,Same Day,Bm-11785,Bryan Mills,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Off-Bi-10003712,Office Supplies,Binders,"Acco Pressboard Covers With Storage Hooks, 14 7/8"" X 11"", Light Blue",2.9460000000000006,2,0.7,-2.0622,2021,September,3,38,Saturday,0,-0.6999999999999997,Low,Loss
3315,Us-2021-120845,2021-09-25,2021-10-02,Standard Class,Ml-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,Off-Bi-10004506,Office Supplies,Binders,Wilson Jones Data.Warehouse D-Ring Binders With Dubllock,2.4690000000000003,1,0.7,-1.8106,2021,September,3,38,Saturday,7,-0.7333333333333333,Low,Loss
3316,Us-2021-100573,2021-09-25,2021-10-01,Standard Class,Am-10705,Anne Mcfarland,Consumer,United States,Los Angeles,California,90004,West,Off-En-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" X 9 1/2"" Recycled Envelopes",17.48,2,0.0,8.2156,2021,September,3,38,Saturday,6,0.47000000000000003,Low,Low Profit
3317,Us-2021-149083,2021-09-25,2021-09-30,Standard Class,Sh-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,Off-La-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels For Typewriters, 1 1/8 X 3 1/2, White",12.6,2,0.0,5.795999999999999,2021,September,3,38,Saturday,5,0.45999999999999996,Low,Low Profit
3318,Us-2021-156510,2021-09-25,2021-09-29,Standard Class,Eh-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,06450,East,Off-Pa-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" X 17"", Ream",45.68,2,0.0,21.0128,2021,September,3,38,Saturday,4,0.45999999999999996,Low,Low Profit
3319,Us-2021-151869,2021-09-25,2021-09-25,Same Day,Cs-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,Off-Pa-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0.0,9.6192,2021,September,3,38,Saturday,0,0.48,Low,Low Profit
3320,Us-2021-120845,2021-09-25,2021-10-02,Standard Class,Ml-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130,South,Off-Pa-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,10.48,1,0.2,3.7989999999999995,2021,September,3,38,Saturday,7,0.36249999999999993,Low,Low Profit
3321,Us-2021-156335,2021-09-25,2021-09-28,Second Class,Po-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,07002,East,Tec-Ac-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 Gb,63.96,4,0.0,19.827599999999997,2021,September,3,38,Saturday,3,0.30999999999999994,Low,Low Profit
3322,Us-2021-149083,2021-09-25,2021-09-30,Standard Class,Sh-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,Tec-Ac-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0.0,57.5928,2021,September,3,38,Saturday,5,0.36,Medium,Low Profit
3323,Us-2021-103933,2021-09-25,2021-09-27,First Class,Dr-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10011,East,Tec-Ac-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear Usb Gaming Headset,899.91,9,0.0,395.96040000000005,2021,September,3,38,Saturday,2,0.44000000000000006,High,High Profit
3324,Us-2021-156335,2021-09-25,2021-09-28,Second Class,Po-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,07002,East,Tec-Ph-10002726,Technology,Phones,Nettalk Duo Voip Telephone Service,104.98,2,0.0,52.49,2021,September,3,38,Saturday,3,0.5,Medium,Low Profit
3325,Us-2021-124800,2021-09-26,2021-09-30,Standard Class,Rw-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,Off-Ap-10004980,Office Supplies,Appliances,3M Replacement Filter For Office Air Cleaner For 20' X 33' Room,60.672000000000004,2,0.2,14.409600000000003,2021,September,3,38,Sunday,4,0.23750000000000004,Low,Low Profit
3326,Us-2021-127173,2021-09-26,2021-10-03,Standard Class,Gm-14500,Gene Mcclure,Consumer,United States,Oceanside,New York,11572,East,Off-Bi-10000088,Office Supplies,Binders,Gbc Imprintable Covers,79.05600000000001,9,0.2,28.6578,2021,September,3,38,Sunday,7,0.3625,Low,Low Profit
3327,Us-2021-124800,2021-09-26,2021-09-30,Standard Class,Rw-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,Off-Bi-10000778,Office Supplies,Binders,Gbc Velobinder Electric Binding Machine,72.58800000000001,2,0.7,-48.39199999999998,2021,September,3,38,Sunday,4,-0.6666666666666663,Low,Loss
3328,Us-2021-124800,2021-09-26,2021-09-30,Standard Class,Rw-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,Off-Bi-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',77.031,9,0.7,-59.057100000000005,2021,September,3,38,Sunday,4,-0.7666666666666667,Low,Loss
3329,Us-2021-120341,2021-09-26,2021-09-29,Second Class,Sf-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Off-Bi-10004224,Office Supplies,Binders,Catalog Binders With Expanding Posts,121.10400000000003,6,0.7,-100.91999999999999,2021,September,3,38,Sunday,3,-0.833333333333333,Medium,Loss
3330,Us-2021-161991,2021-09-26,2021-09-28,Second Class,Sc-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,Off-Bi-10004967,Office Supplies,Binders,Round Ring Binders,2.0799999999999996,5,0.8,-3.4320000000000004,2021,September,3,38,Sunday,2,-1.6500000000000006,Low,Loss
3331,Us-2021-122371,2021-09-26,2021-10-01,Standard Class,Bs-11800,Bryan Spruell,Home Office,United States,San Diego,California,92037,West,Off-En-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,124.46,2,0.0,58.49619999999999,2021,September,3,38,Sunday,5,0.4699999999999999,Medium,Low Profit
3332,Us-2021-127173,2021-09-26,2021-10-03,Standard Class,Gm-14500,Gene Mcclure,Consumer,United States,Oceanside,New York,11572,East,Off-Fa-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips In Organizer Box, 800/Box",34.44,3,0.0,16.186799999999998,2021,September,3,38,Sunday,7,0.47,Low,Low Profit
3333,Us-2021-130883,2021-09-26,2021-10-02,Standard Class,Tb-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,Off-Pa-10000474,Office Supplies,Paper,Easy-Staple Paper,141.76,5,0.2,47.843999999999994,2021,September,3,38,Sunday,6,0.33749999999999997,Medium,Low Profit
3334,Us-2021-124800,2021-09-26,2021-09-30,Standard Class,Rw-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,Off-Pa-10000501,Office Supplies,Paper,Petty Cash Envelope,86.272,4,0.2,31.2736,2021,September,3,38,Sunday,4,0.36249999999999993,Low,Low Profit
3335,Us-2021-130883,2021-09-26,2021-10-02,Standard Class,Tb-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,Off-Pa-10004100,Office Supplies,Paper,Xerox 216,31.104000000000006,6,0.2,10.8864,2021,September,3,38,Sunday,6,0.3499999999999999,Low,Low Profit
3336,Us-2021-124800,2021-09-26,2021-09-30,Standard Class,Rw-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,Off-St-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems By Perma,119.90400000000001,6,0.2,-1.4988000000000135,2021,September,3,38,Sunday,4,-0.012500000000000112,Medium,Loss
3337,Us-2021-122371,2021-09-26,2021-10-01,Standard Class,Bs-11800,Bryan Spruell,Home Office,United States,San Diego,California,92037,West,Off-St-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",64.17,3,0.0,18.609299999999998,2021,September,3,38,Sunday,5,0.29,Low,Low Profit
3338,Us-2021-124800,2021-09-26,2021-09-30,Standard Class,Rw-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,Off-St-10002743,Office Supplies,Storage,Safco Boltless Steel Shelving,363.648,4,0.2,-86.36640000000003,2021,September,3,38,Sunday,4,-0.23750000000000007,Medium,Loss
3339,Us-2021-111458,2021-09-26,2021-09-30,Standard Class,Pf-19165,Philip Fox,Consumer,United States,New York City,New York,10035,East,Tec-Ac-10001590,Technology,Accessories,Dell Slim Usb Multimedia Keyboard,50.0,2,0.0,12.0,2021,September,3,38,Sunday,4,0.24,Low,Low Profit
3340,Us-2021-130883,2021-09-26,2021-10-02,Standard Class,Tb-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,Tec-Ac-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,239.80000000000004,5,0.2,47.95999999999999,2021,September,3,38,Sunday,6,0.1999999999999999,Medium,Low Profit
3341,Us-2021-127173,2021-09-26,2021-10-03,Standard Class,Gm-14500,Gene Mcclure,Consumer,United States,Oceanside,New York,11572,East,Tec-Ma-10002859,Technology,Machines,Ativa Mdm8000 8-Sheet Micro-Cut Shredder,629.93,7,0.0,296.0671,2021,September,3,38,Sunday,7,0.47000000000000003,High,High Profit
3342,Us-2021-124800,2021-09-26,2021-09-30,Standard Class,Rw-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,Tec-Ph-10001750,Technology,Phones,Samsung Rugby Iii,263.96000000000004,5,0.2,23.096500000000006,2021,September,3,38,Sunday,4,0.08750000000000001,Medium,Low Profit
3343,Us-2021-161991,2021-09-26,2021-09-28,Second Class,Sc-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,Tec-Ph-10001760,Technology,Phones,Bose Soundlink Bluetooth Speaker,1114.4,7,0.2,376.11,2021,September,3,38,Sunday,2,0.33749999999999997,Very High,High Profit
3344,Us-2021-120341,2021-09-26,2021-09-29,Second Class,Sf-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Tec-Ph-10003357,Technology,Phones,Grandstream Gxp2100 Mainstream Business Phone,45.894,1,0.4,-9.178799999999999,2021,September,3,38,Sunday,3,-0.19999999999999998,Low,Loss
3345,Us-2021-100531,2021-09-27,2021-09-29,First Class,Nm-18520,Neoma Murray,Consumer,United States,Chicago,Illinois,60610,Central,Fur-Fu-10003849,Furniture,Furnishings,"Dax Metal Frame, Desktop, Stepped-Edge",24.288,3,0.6,-12.751199999999997,2021,September,3,39,Monday,2,-0.5249999999999999,Low,Loss
3346,Us-2021-103072,2021-09-27,2021-09-30,Second Class,Hw-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central,Off-Ar-10000127,Office Supplies,Art,Newell 321,16.4,5,0.0,4.7559999999999985,2021,September,3,39,Monday,3,0.2899999999999999,Low,Low Profit
3347,Us-2021-143616,2021-09-27,2021-09-29,Second Class,Ss-20140,Saphhira Shifley,Corporate,United States,Seattle,Washington,98103,West,Off-Ar-10002067,Office Supplies,Art,Newell 334,99.2,5,0.0,25.792,2021,September,3,39,Monday,2,0.26,Low,Low Profit
3348,Us-2021-100531,2021-09-27,2021-09-29,First Class,Nm-18520,Neoma Murray,Consumer,United States,Chicago,Illinois,60610,Central,Off-Bi-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,15.079999999999998,2,0.8,-22.620000000000005,2021,September,3,39,Monday,2,-1.5000000000000004,Low,Loss
3349,Us-2021-125976,2021-09-27,2021-10-02,Standard Class,Jk-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204,South,Off-Pa-10001125,Office Supplies,Paper,Xerox 1988,154.9,5,0.0,69.705,2021,September,3,39,Monday,5,0.44999999999999996,Medium,Low Profit
3350,Us-2021-167255,2021-09-27,2021-09-29,Second Class,Rh-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,Off-Pa-10002377,Office Supplies,Paper,Xerox 1916,146.82,3,0.0,73.41,2021,September,3,39,Monday,2,0.5,Medium,Low Profit
3351,Us-2021-103072,2021-09-27,2021-09-30,Second Class,Hw-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central,Off-Pa-10003172,Office Supplies,Paper,Xerox 1996,25.92,4,0.0,12.441600000000001,2021,September,3,39,Monday,3,0.48000000000000004,Low,Low Profit
3352,Us-2021-167255,2021-09-27,2021-09-29,Second Class,Rh-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,Off-Pa-10003441,Office Supplies,Paper,Xerox 226,12.96,2,0.0,6.2208000000000006,2021,September,3,39,Monday,2,0.48000000000000004,Low,Low Profit
3353,Us-2021-167255,2021-09-27,2021-09-29,Second Class,Rh-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,Off-St-10001328,Office Supplies,Storage,"Personal Filing Tote With Lid, Black/Gray",15.51,1,0.0,4.3428,2021,September,3,39,Monday,2,0.28,Low,Low Profit
3354,Us-2021-125976,2021-09-27,2021-10-02,Standard Class,Jk-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204,South,Tec-Ph-10002496,Technology,Phones,Cisco Spa301,1871.88,12,0.0,561.564,2021,September,3,39,Monday,5,0.3,Very High,High Profit
3355,Us-2021-169201,2021-09-28,2021-10-01,First Class,Hg-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110,West,Off-Ap-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3,0.0,14.275799999999998,2021,September,3,39,Tuesday,3,0.32999999999999996,Low,Low Profit
3356,Us-2021-169201,2021-09-28,2021-10-01,First Class,Hg-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110,West,Off-Ap-10002082,Office Supplies,Appliances,Holmes Hepa Air Purifier,43.56,2,0.0,15.245999999999999,2021,September,3,39,Tuesday,3,0.35,Low,Low Profit
3357,Us-2021-129546,2021-09-28,2021-10-05,Standard Class,Rp-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,Off-Ap-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.14999999999998,3,0.0,55.844999999999985,2021,September,3,39,Tuesday,7,0.29999999999999993,Medium,Low Profit
3358,Us-2021-120915,2021-09-28,2021-10-03,Second Class,Jj-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035,East,Off-Ap-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone And Remote",293.52,6,0.0,76.3152,2021,September,3,39,Tuesday,5,0.26,Medium,Low Profit
3359,Us-2021-106978,2021-09-28,2021-10-04,Standard Class,Zc-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,Off-Bi-10002012,Office Supplies,Binders,Wilson Jones Easy Flow Ii Sheet Lifters,1.0800000000000003,2,0.7,-0.792,2021,September,3,39,Tuesday,6,-0.7333333333333332,Low,Loss
3360,Us-2021-129546,2021-09-28,2021-10-05,Standard Class,Rp-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,Off-Bi-10004001,Office Supplies,Binders,Gbc Recycled Velobinder Covers,81.792,6,0.2,26.582399999999986,2021,September,3,39,Tuesday,7,0.32499999999999984,Low,Low Profit
3361,Us-2021-106978,2021-09-28,2021-10-04,Standard Class,Zc-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,Off-En-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 X 9 1/2",12.536000000000001,1,0.2,4.230899999999998,2021,September,3,39,Tuesday,6,0.33749999999999986,Low,Low Profit
